     COMPUTED NODAL POINT DISPLACEMENTS,
  NODE  R-COORD  Z-COORD  GRA DISP_R  GRA DISP_Z  SUR DISP_R  SUR DISP_Z
   965     6.00   398.00  -0.477E-06  -0.192E+00   0.863E-03  -0.972E-02
   966     6.50   398.00  -0.490E-06  -0.192E+00   0.927E-03  -0.966E-02
   967     7.00   398.00  -0.491E-06  -0.192E+00   0.989E-03  -0.960E-02
   968     7.50   398.00  -0.470E-06  -0.192E+00   0.105E-02  -0.953E-02
   969     8.00   398.00  -0.466E-06  -0.192E+00   0.111E-02  -0.946E-02
   970     8.50   398.00  -0.475E-06  -0.192E+00   0.116E-02  -0.938E-02
   971     9.00   398.00  -0.454E-06  -0.192E+00   0.122E-02  -0.931E-02
   972    10.00   398.00  -0.379E-06  -0.192E+00   0.132E-02  -0.914E-02
   973    11.00   398.00  -0.175E-06  -0.192E+00   0.142E-02  -0.896E-02
   974    13.00   398.00   0.678E-06  -0.192E+00   0.158E-02  -0.858E-02
   975    15.00   398.00   0.190E-05  -0.192E+00   0.170E-02  -0.818E-02
   976    19.00   398.00   0.503E-05  -0.192E+00   0.185E-02  -0.732E-02
   977    23.00   398.00   0.894E-05  -0.192E+00   0.189E-02  -0.649E-02
   978    31.00   398.00   0.189E-04  -0.192E+00   0.176E-02  -0.497E-02
   979    39.00   398.00   0.245E-04  -0.192E+00   0.149E-02  -0.378E-02
   980    55.00   398.00   0.332E-04  -0.192E+00   0.988E-03  -0.230E-02
   981    71.00   398.00   0.421E-04  -0.192E+00   0.625E-03  -0.143E-02
   982   103.00   398.00   0.394E-04  -0.192E+00   0.226E-03  -0.687E-03
   983   135.00   398.00   0.000E+00  -0.191E+00   0.000E+00  -0.490E-03
   984     0.00   398.50   0.000E+00  -0.192E+00   0.000E+00  -0.103E-01
   985     1.00   398.50  -0.165E-06  -0.192E+00   0.155E-03  -0.102E-01
   986     2.00   398.50  -0.378E-06  -0.192E+00   0.309E-03  -0.102E-01
   987     3.00   398.50  -0.611E-06  -0.192E+00   0.460E-03  -0.102E-01
   988     4.00   398.50  -0.784E-06  -0.192E+00   0.607E-03  -0.101E-01
   989     4.50   398.50  -0.788E-06  -0.192E+00   0.679E-03  -0.100E-01
   990     5.00   398.50  -0.789E-06  -0.192E+00   0.749E-03  -0.999E-02
   991     6.00   398.50  -0.755E-06  -0.192E+00   0.885E-03  -0.988E-02
   992     7.00   398.50  -0.771E-06  -0.192E+00   0.101E-02  -0.975E-02
   993     8.00   398.50  -0.802E-06  -0.192E+00   0.114E-02  -0.960E-02
   994     9.00   398.50  -0.817E-06  -0.192E+00   0.125E-02  -0.944E-02
   995    11.00   398.50  -0.533E-06  -0.192E+00   0.145E-02  -0.909E-02
   996    15.00   398.50   0.141E-05  -0.192E+00   0.174E-02  -0.828E-02
   997    23.00   398.50   0.837E-05  -0.192E+00   0.191E-02  -0.654E-02
   998    39.00   398.50   0.243E-04  -0.192E+00   0.149E-02  -0.379E-02
   999    71.00   398.50   0.420E-04  -0.192E+00   0.619E-03  -0.142E-02
  1000   135.00   398.50   0.000E+00  -0.191E+00   0.000E+00  -0.489E-03
  1001     0.00   399.00   0.000E+00  -0.192E+00   0.000E+00  -0.104E-01
  1002     0.50   399.00  -0.159E-06  -0.192E+00   0.797E-04  -0.104E-01
  1003     1.00   399.00  -0.247E-06  -0.192E+00   0.159E-03  -0.104E-01
  1004     1.50   399.00  -0.307E-06  -0.192E+00   0.239E-03  -0.104E-01
  1005     2.00   399.00  -0.411E-06  -0.192E+00   0.317E-03  -0.104E-01
  1006     2.50   399.00  -0.547E-06  -0.192E+00   0.395E-03  -0.104E-01
  1007     3.00   399.00  -0.692E-06  -0.192E+00   0.472E-03  -0.103E-01
  1008     3.50   399.00  -0.822E-06  -0.192E+00   0.548E-03  -0.103E-01
  1009     4.00   399.00  -0.911E-06  -0.192E+00   0.623E-03  -0.103E-01
  1010     4.25   399.00  -0.958E-06  -0.192E+00   0.660E-03  -0.102E-01
  1011     4.50   399.00  -0.100E-05  -0.192E+00   0.697E-03  -0.102E-01
  1012     4.75   399.00  -0.103E-05  -0.192E+00   0.733E-03  -0.102E-01
  1013     5.00   399.00  -0.104E-05  -0.192E+00   0.769E-03  -0.102E-01
  1014     5.50   399.00  -0.107E-05  -0.192E+00   0.840E-03  -0.101E-01
  1015     6.00   399.00  -0.104E-05  -0.192E+00   0.909E-03  -0.100E-01
  1016     6.50   399.00  -0.102E-05  -0.192E+00   0.976E-03  -0.997E-02
  1017     7.00   399.00  -0.103E-05  -0.192E+00   0.104E-02  -0.990E-02
  1018     7.50   399.00  -0.106E-05  -0.192E+00   0.110E-02  -0.983E-02
  1019     8.00   399.00  -0.108E-05  -0.192E+00   0.116E-02  -0.975E-02
  1020     8.50   399.00  -0.109E-05  -0.192E+00   0.122E-02  -0.967E-02
  1021     9.00   399.00  -0.111E-05  -0.192E+00   0.128E-02  -0.959E-02
  1022    10.00   399.00  -0.108E-05  -0.192E+00   0.139E-02  -0.941E-02
  1023    11.00   399.00  -0.928E-06  -0.192E+00   0.148E-02  -0.922E-02
  1024    13.00   399.00  -0.207E-06  -0.192E+00   0.165E-02  -0.881E-02
  1025    15.00   399.00   0.869E-06  -0.192E+00   0.177E-02  -0.838E-02
  1026    19.00   399.00   0.407E-05  -0.192E+00   0.191E-02  -0.747E-02
  1027    23.00   399.00   0.783E-05  -0.192E+00   0.194E-02  -0.659E-02
  1028    31.00   399.00   0.180E-04  -0.192E+00   0.178E-02  -0.501E-02
  1029    39.00   399.00   0.240E-04  -0.192E+00   0.150E-02  -0.379E-02
  1030    55.00   399.00   0.319E-04  -0.192E+00   0.975E-03  -0.230E-02
  1031    71.00   399.00   0.418E-04  -0.192E+00   0.612E-03  -0.142E-02
  1032   103.00   399.00   0.390E-04  -0.192E+00   0.220E-03  -0.682E-03
  1033   135.00   399.00   0.000E+00  -0.191E+00   0.000E+00  -0.487E-03
  1034     0.00   399.50   0.000E+00  -0.192E+00   0.000E+00  -0.106E-01
  1035     1.00   399.50  -0.266E-06  -0.192E+00   0.164E-03  -0.106E-01
  1036     2.00   399.50  -0.543E-06  -0.192E+00   0.326E-03  -0.106E-01
  1037     3.00   399.50  -0.811E-06  -0.192E+00   0.485E-03  -0.105E-01
  1038     4.00   399.50  -0.106E-05  -0.192E+00   0.640E-03  -0.104E-01
  1039     4.50   399.50  -0.116E-05  -0.192E+00   0.716E-03  -0.104E-01
  1040     5.00   399.50  -0.120E-05  -0.192E+00   0.790E-03  -0.103E-01
  1041     6.00   399.50  -0.125E-05  -0.192E+00   0.933E-03  -0.102E-01
  1042     7.00   399.50  -0.130E-05  -0.192E+00   0.107E-02  -0.101E-01
  1043     8.00   399.50  -0.138E-05  -0.192E+00   0.119E-02  -0.991E-02
  1044     9.00   399.50  -0.144E-05  -0.192E+00   0.131E-02  -0.973E-02
  1045    11.00   399.50  -0.136E-05  -0.192E+00   0.152E-02  -0.935E-02
  1046    15.00   399.50   0.352E-06  -0.192E+00   0.181E-02  -0.848E-02
  1047    23.00   399.50   0.712E-05  -0.192E+00   0.196E-02  -0.664E-02
  1048    39.00   399.50   0.238E-04  -0.192E+00   0.150E-02  -0.380E-02
  1049    71.00   399.50   0.417E-04  -0.192E+00   0.604E-03  -0.142E-02
  1050   135.00   399.50   0.000E+00  -0.192E+00   0.000E+00  -0.485E-03
  1051     0.00   400.00   0.000E+00  -0.192E+00   0.000E+00  -0.108E-01
  1052     0.50   400.00  -0.160E-06  -0.192E+00   0.843E-04  -0.108E-01
  1053     1.00   400.00  -0.371E-06  -0.192E+00   0.168E-03  -0.108E-01
  1054     1.50   400.00  -0.549E-06  -0.192E+00   0.252E-03  -0.108E-01
  1055     2.00   400.00  -0.699E-06  -0.192E+00   0.335E-03  -0.108E-01
  1056     2.50   400.00  -0.843E-06  -0.192E+00   0.418E-03  -0.107E-01
  1057     3.00   400.00  -0.964E-06  -0.192E+00   0.499E-03  -0.107E-01
  1058     3.50   400.00  -0.108E-05  -0.192E+00   0.579E-03  -0.107E-01
  1059     4.00   400.00  -0.125E-05  -0.192E+00   0.658E-03  -0.106E-01
  1060     4.25   400.00  -0.132E-05  -0.192E+00   0.697E-03  -0.106E-01
  1061     4.50   400.00  -0.136E-05  -0.192E+00   0.736E-03  -0.106E-01
  1062     4.75   400.00  -0.140E-05  -0.192E+00   0.774E-03  -0.105E-01
  1063     5.00   400.00  -0.142E-05  -0.192E+00   0.811E-03  -0.105E-01
  1064     5.50   400.00  -0.145E-05  -0.192E+00   0.885E-03  -0.104E-01
  1065     6.00   400.00  -0.150E-05  -0.192E+00   0.958E-03  -0.104E-01
  1066     6.50   400.00  -0.154E-05  -0.192E+00   0.103E-02  -0.103E-01
  1067     7.00   400.00  -0.159E-05  -0.192E+00   0.110E-02  -0.102E-01
  1068     7.50   400.00  -0.167E-05  -0.192E+00   0.116E-02  -0.101E-01
  1069     8.00   400.00  -0.171E-05  -0.192E+00   0.122E-02  -0.101E-01
  1070     8.50   400.00  -0.174E-05  -0.192E+00   0.129E-02  -0.997E-02
  1071     9.00   400.00  -0.178E-05  -0.192E+00   0.134E-02  -0.988E-02
  1072    10.00   400.00  -0.184E-05  -0.192E+00   0.145E-02  -0.969E-02
  1073    11.00   400.00  -0.179E-05  -0.192E+00   0.155E-02  -0.948E-02
  1074    13.00   400.00  -0.132E-05  -0.192E+00   0.172E-02  -0.904E-02
  1075    15.00   400.00  -0.242E-06  -0.192E+00   0.184E-02  -0.858E-02
  1076    19.00   400.00   0.297E-05  -0.192E+00   0.197E-02  -0.761E-02
  1077    23.00   400.00   0.643E-05  -0.192E+00   0.198E-02  -0.669E-02
  1078    31.00   400.00   0.175E-04  -0.192E+00   0.180E-02  -0.505E-02
  1079    39.00   400.00   0.236E-04  -0.192E+00   0.150E-02  -0.380E-02
  1080    55.00   400.00   0.304E-04  -0.192E+00   0.961E-03  -0.229E-02
  1081    71.00   400.00   0.416E-04  -0.192E+00   0.597E-03  -0.142E-02
  1082   103.00   400.00   0.387E-04  -0.192E+00   0.213E-03  -0.676E-03
  1083   135.00   400.00   0.000E+00  -0.192E+00   0.000E+00  -0.483E-03
  1084     0.00   400.50   0.000E+00  -0.192E+00   0.000E+00  -0.110E-01
  1085     1.00   400.50  -0.416E-06  -0.192E+00   0.173E-03  -0.110E-01
  1086     2.00   400.50  -0.732E-06  -0.192E+00   0.345E-03  -0.109E-01
  1087     3.00   400.50  -0.108E-05  -0.192E+00   0.513E-03  -0.109E-01
  1088     4.00   400.50  -0.144E-05  -0.192E+00   0.677E-03  -0.108E-01
  1089     4.50   400.50  -0.154E-05  -0.192E+00   0.756E-03  -0.107E-01
  1090     5.00   400.50  -0.164E-05  -0.192E+00   0.834E-03  -0.107E-01
  1091     6.00   400.50  -0.183E-05  -0.192E+00   0.983E-03  -0.105E-01
  1092     7.00   400.50  -0.199E-05  -0.192E+00   0.112E-02  -0.104E-01
  1093     8.00   400.50  -0.208E-05  -0.192E+00   0.126E-02  -0.102E-01
  1094     9.00   400.50  -0.227E-05  -0.192E+00   0.138E-02  -0.100E-01
  1095    11.00   400.50  -0.230E-05  -0.192E+00   0.159E-02  -0.962E-02
  1096    15.00   400.50  -0.797E-06  -0.192E+00   0.188E-02  -0.868E-02
  1097    23.00   400.50   0.565E-05  -0.192E+00   0.201E-02  -0.674E-02
  1098    39.00   400.50   0.234E-04  -0.192E+00   0.149E-02  -0.381E-02
  1099    71.00   400.50   0.414E-04  -0.192E+00   0.589E-03  -0.141E-02
  1100   135.00   400.50   0.000E+00  -0.192E+00   0.000E+00  -0.481E-03
  1101     0.00   401.00   0.000E+00  -0.192E+00   0.000E+00  -0.112E-01
  1102     0.50   401.00  -0.228E-06  -0.192E+00   0.892E-04  -0.112E-01
  1103     1.00   401.00  -0.450E-06  -0.192E+00   0.178E-03  -0.112E-01
  1104     1.50   401.00  -0.646E-06  -0.192E+00   0.267E-03  -0.112E-01
  1105     2.00   401.00  -0.779E-06  -0.192E+00   0.355E-03  -0.111E-01
  1106     2.50   401.00  -0.961E-06  -0.192E+00   0.442E-03  -0.111E-01
  1107     3.00   401.00  -0.124E-05  -0.192E+00   0.528E-03  -0.111E-01
  1108     3.50   401.00  -0.148E-05  -0.192E+00   0.612E-03  -0.110E-01
  1109     4.00   401.00  -0.164E-05  -0.192E+00   0.695E-03  -0.110E-01
  1110     4.25   401.00  -0.173E-05  -0.192E+00   0.736E-03  -0.110E-01
  1111     4.50   401.00  -0.181E-05  -0.192E+00   0.777E-03  -0.109E-01
  1112     4.75   401.00  -0.188E-05  -0.192E+00   0.817E-03  -0.109E-01
  1113     5.00   401.00  -0.194E-05  -0.192E+00   0.857E-03  -0.109E-01
  1114     5.50   401.00  -0.211E-05  -0.192E+00   0.934E-03  -0.108E-01
  1115     6.00   401.00  -0.229E-05  -0.192E+00   0.101E-02  -0.107E-01
  1116     6.50   401.00  -0.237E-05  -0.192E+00   0.108E-02  -0.106E-01
  1117     7.00   401.00  -0.235E-05  -0.192E+00   0.115E-02  -0.106E-01
  1118     7.50   401.00  -0.235E-05  -0.192E+00   0.122E-02  -0.105E-01
  1119     8.00   401.00  -0.245E-05  -0.192E+00   0.129E-02  -0.104E-01
  1120     8.50   401.00  -0.257E-05  -0.192E+00   0.135E-02  -0.103E-01
  1121     9.00   401.00  -0.270E-05  -0.192E+00   0.141E-02  -0.102E-01
  1122    10.00   401.00  -0.281E-05  -0.192E+00   0.152E-02  -0.998E-02
  1123    11.00   401.00  -0.278E-05  -0.192E+00   0.163E-02  -0.976E-02
  1124    13.00   401.00  -0.234E-05  -0.192E+00   0.179E-02  -0.928E-02
  1125    15.00   401.00  -0.140E-05  -0.192E+00   0.191E-02  -0.879E-02
  1126    19.00   401.00   0.150E-05  -0.192E+00   0.204E-02  -0.776E-02
  1127    23.00   401.00   0.489E-05  -0.192E+00   0.203E-02  -0.678E-02
  1128    31.00   401.00   0.170E-04  -0.192E+00   0.181E-02  -0.509E-02
  1129    39.00   401.00   0.231E-04  -0.192E+00   0.149E-02  -0.381E-02
  1130    55.00   401.00   0.288E-04  -0.192E+00   0.945E-03  -0.228E-02
  1131    71.00   401.00   0.412E-04  -0.192E+00   0.582E-03  -0.141E-02
  1132   103.00   401.00   0.385E-04  -0.192E+00   0.206E-03  -0.671E-03
  1133   135.00   401.00   0.000E+00  -0.192E+00   0.000E+00  -0.480E-03
  1134     0.00   401.50   0.000E+00  -0.192E+00   0.000E+00  -0.114E-01
  1135     1.00   401.50  -0.495E-06  -0.192E+00   0.183E-03  -0.114E-01
  1136     2.00   401.50  -0.946E-06  -0.192E+00   0.365E-03  -0.113E-01
  1137     3.00   401.50  -0.141E-05  -0.192E+00   0.543E-03  -0.113E-01
  1138     4.00   401.50  -0.187E-05  -0.192E+00   0.715E-03  -0.112E-01
  1139     4.50   401.50  -0.208E-05  -0.192E+00   0.799E-03  -0.111E-01
  1140     5.00   401.50  -0.227E-05  -0.192E+00   0.881E-03  -0.111E-01
  1141     6.00   401.50  -0.261E-05  -0.192E+00   0.104E-02  -0.109E-01
  1142     7.00   401.50  -0.281E-05  -0.192E+00   0.119E-02  -0.107E-01
  1143     8.00   401.50  -0.296E-05  -0.192E+00   0.132E-02  -0.106E-01
  1144     9.00   401.50  -0.318E-05  -0.192E+00   0.145E-02  -0.103E-01
  1145    11.00   401.50  -0.328E-05  -0.192E+00   0.166E-02  -0.990E-02
  1146    15.00   401.50  -0.196E-05  -0.192E+00   0.195E-02  -0.889E-02
  1147    23.00   401.50   0.409E-05  -0.192E+00   0.205E-02  -0.683E-02
  1148    39.00   401.50   0.229E-04  -0.192E+00   0.149E-02  -0.381E-02
  1149    71.00   401.50   0.409E-04  -0.192E+00   0.573E-03  -0.141E-02
  1150   135.00   401.50   0.000E+00  -0.192E+00   0.000E+00  -0.478E-03
  1151     0.00   402.00   0.000E+00  -0.192E+00   0.000E+00  -0.116E-01
  1152     0.50   402.00  -0.311E-06  -0.192E+00   0.945E-04  -0.116E-01
  1153     1.00   402.00  -0.609E-06  -0.192E+00   0.189E-03  -0.116E-01
  1154     1.50   402.00  -0.871E-06  -0.192E+00   0.282E-03  -0.116E-01
  1155     2.00   402.00  -0.115E-05  -0.192E+00   0.376E-03  -0.115E-01
  1156     2.50   402.00  -0.142E-05  -0.192E+00   0.468E-03  -0.115E-01
  1157     3.00   402.00  -0.166E-05  -0.192E+00   0.558E-03  -0.115E-01
  1158     3.50   402.00  -0.189E-05  -0.192E+00   0.648E-03  -0.114E-01
  1159     4.00   402.00  -0.213E-05  -0.192E+00   0.735E-03  -0.114E-01
  1160     4.25   402.00  -0.224E-05  -0.192E+00   0.779E-03  -0.113E-01
  1161     4.50   402.00  -0.233E-05  -0.192E+00   0.821E-03  -0.113E-01
  1162     4.75   402.00  -0.246E-05  -0.192E+00   0.864E-03  -0.113E-01
  1163     5.00   402.00  -0.258E-05  -0.192E+00   0.905E-03  -0.112E-01
  1164     5.50   402.00  -0.281E-05  -0.192E+00   0.987E-03  -0.112E-01
  1165     6.00   402.00  -0.301E-05  -0.192E+00   0.107E-02  -0.111E-01
  1166     6.50   402.00  -0.315E-05  -0.192E+00   0.114E-02  -0.110E-01
  1167     7.00   402.00  -0.326E-05  -0.192E+00   0.122E-02  -0.109E-01
  1168     7.50   402.00  -0.336E-05  -0.192E+00   0.129E-02  -0.108E-01
  1169     8.00   402.00  -0.346E-05  -0.192E+00   0.136E-02  -0.107E-01
  1170     8.50   402.00  -0.355E-05  -0.192E+00   0.142E-02  -0.106E-01
  1171     9.00   402.00  -0.367E-05  -0.192E+00   0.148E-02  -0.105E-01
  1172    10.00   402.00  -0.381E-05  -0.192E+00   0.160E-02  -0.103E-01
  1173    11.00   402.00  -0.373E-05  -0.192E+00   0.170E-02  -0.100E-01
  1174    13.00   402.00  -0.323E-05  -0.192E+00   0.187E-02  -0.953E-02
  1175    15.00   402.00  -0.256E-05  -0.192E+00   0.199E-02  -0.900E-02
  1176    19.00   402.00  -0.264E-06  -0.192E+00   0.210E-02  -0.790E-02
  1177    23.00   402.00   0.329E-05  -0.192E+00   0.208E-02  -0.688E-02
  1178    31.00   402.00   0.167E-04  -0.192E+00   0.183E-02  -0.513E-02
  1179    39.00   402.00   0.227E-04  -0.192E+00   0.149E-02  -0.382E-02
  1180    55.00   402.00   0.270E-04  -0.192E+00   0.927E-03  -0.228E-02
  1181    71.00   402.00   0.407E-04  -0.192E+00   0.565E-03  -0.140E-02
  1182   103.00   402.00   0.383E-04  -0.192E+00   0.199E-03  -0.666E-03
  1183   135.00   402.00   0.000E+00  -0.192E+00   0.000E+00  -0.476E-03
  1184     0.00   402.50   0.000E+00  -0.192E+00   0.000E+00  -0.118E-01
  1185     1.00   402.50  -0.655E-06  -0.192E+00   0.194E-03  -0.118E-01
  1186     2.00   402.50  -0.130E-05  -0.192E+00   0.386E-03  -0.118E-01
  1187     3.00   402.50  -0.188E-05  -0.192E+00   0.575E-03  -0.117E-01
  1188     4.00   402.50  -0.237E-05  -0.192E+00   0.757E-03  -0.116E-01
  1189     4.50   402.50  -0.261E-05  -0.192E+00   0.845E-03  -0.115E-01
  1190     5.00   402.50  -0.287E-05  -0.192E+00   0.931E-03  -0.114E-01
  1191     6.00   402.50  -0.332E-05  -0.192E+00   0.110E-02  -0.113E-01
  1192     7.00   402.50  -0.368E-05  -0.192E+00   0.125E-02  -0.111E-01
  1193     8.00   402.50  -0.395E-05  -0.192E+00   0.139E-02  -0.109E-01
  1194     9.00   402.50  -0.421E-05  -0.192E+00   0.152E-02  -0.107E-01
  1195    11.00   402.50  -0.421E-05  -0.192E+00   0.174E-02  -0.102E-01
  1196    15.00   402.50  -0.314E-05  -0.192E+00   0.203E-02  -0.910E-02
  1197    23.00   402.50   0.247E-05  -0.192E+00   0.210E-02  -0.693E-02
  1198    39.00   402.50   0.225E-04  -0.192E+00   0.148E-02  -0.382E-02
  1199    71.00   402.50   0.403E-04  -0.192E+00   0.556E-03  -0.140E-02
  1200   135.00   402.50   0.000E+00  -0.192E+00   0.000E+00  -0.475E-03
  1201     0.00   403.00   0.000E+00  -0.192E+00   0.000E+00  -0.120E-01
  1202     0.50   403.00  -0.358E-06  -0.192E+00   0.100E-03  -0.120E-01
  1203     1.00   403.00  -0.738E-06  -0.192E+00   0.200E-03  -0.120E-01
  1204     1.50   403.00  -0.110E-05  -0.192E+00   0.299E-03  -0.120E-01
  1205     2.00   403.00  -0.143E-05  -0.192E+00   0.398E-03  -0.120E-01
  1206     2.50   403.00  -0.177E-05  -0.192E+00   0.495E-03  -0.119E-01
  1207     3.00   403.00  -0.212E-05  -0.192E+00   0.591E-03  -0.119E-01
  1208     3.50   403.00  -0.242E-05  -0.192E+00   0.686E-03  -0.118E-01
  1209     4.00   403.00  -0.266E-05  -0.192E+00   0.778E-03  -0.118E-01
  1210     4.25   403.00  -0.279E-05  -0.192E+00   0.824E-03  -0.118E-01
  1211     4.50   403.00  -0.294E-05  -0.192E+00   0.869E-03  -0.117E-01
  1212     4.75   403.00  -0.309E-05  -0.192E+00   0.913E-03  -0.117E-01
  1213     5.00   403.00  -0.322E-05  -0.192E+00   0.957E-03  -0.116E-01
  1214     5.50   403.00  -0.347E-05  -0.192E+00   0.104E-02  -0.116E-01
  1215     6.00   403.00  -0.368E-05  -0.192E+00   0.113E-02  -0.115E-01
  1216     6.50   403.00  -0.389E-05  -0.192E+00   0.121E-02  -0.114E-01
  1217     7.00   403.00  -0.408E-05  -0.192E+00   0.128E-02  -0.113E-01
  1218     7.50   403.00  -0.425E-05  -0.192E+00   0.136E-02  -0.112E-01
  1219     8.00   403.00  -0.443E-05  -0.192E+00   0.143E-02  -0.111E-01
  1220     8.50   403.00  -0.460E-05  -0.192E+00   0.150E-02  -0.110E-01
  1221     9.00   403.00  -0.471E-05  -0.192E+00   0.156E-02  -0.108E-01
  1222    10.00   403.00  -0.481E-05  -0.192E+00   0.168E-02  -0.106E-01
  1223    11.00   403.00  -0.471E-05  -0.192E+00   0.178E-02  -0.103E-01
  1224    13.00   403.00  -0.423E-05  -0.192E+00   0.195E-02  -0.979E-02
  1225    15.00   403.00  -0.372E-05  -0.192E+00   0.207E-02  -0.921E-02
  1226    19.00   403.00  -0.211E-05  -0.192E+00   0.216E-02  -0.805E-02
  1227    23.00   403.00   0.162E-05  -0.192E+00   0.212E-02  -0.697E-02
  1228    31.00   403.00   0.162E-04  -0.192E+00   0.184E-02  -0.516E-02
  1229    39.00   403.00   0.222E-04  -0.192E+00   0.148E-02  -0.382E-02
  1230    55.00   403.00   0.253E-04  -0.192E+00   0.907E-03  -0.227E-02
  1231    71.00   403.00   0.399E-04  -0.192E+00   0.548E-03  -0.140E-02
  1232   103.00   403.00   0.381E-04  -0.192E+00   0.192E-03  -0.661E-03
  1233   135.00   403.00   0.000E+00  -0.192E+00   0.000E+00  -0.473E-03
  1234     0.00   403.50   0.000E+00  -0.192E+00   0.000E+00  -0.123E-01
  1235     1.00   403.50  -0.772E-06  -0.192E+00   0.206E-03  -0.123E-01
  1236     2.00   403.50  -0.151E-05  -0.192E+00   0.410E-03  -0.122E-01
  1237     3.00   403.50  -0.224E-05  -0.192E+00   0.609E-03  -0.121E-01
  1238     4.00   403.50  -0.290E-05  -0.192E+00   0.801E-03  -0.120E-01
  1239     4.50   403.50  -0.319E-05  -0.192E+00   0.894E-03  -0.119E-01
  1240     5.00   403.50  -0.351E-05  -0.192E+00   0.984E-03  -0.119E-01
  1241     6.00   403.50  -0.405E-05  -0.192E+00   0.116E-02  -0.117E-01
  1242     7.00   403.50  -0.447E-05  -0.192E+00   0.132E-02  -0.115E-01
  1243     8.00   403.50  -0.487E-05  -0.192E+00   0.147E-02  -0.113E-01
