

%-------------------------------------------------------------------------------------------------------%
                  2D Axisymmetric Finite Element Analysis (Linear Elastic version)
%-------------------------------------------------------------------------------------------------------%


%---------------------------------------------------------------%
                 FEM Program Standard Output
%---------------------------------------------------------------%

                     Nodal Displacements (in.): 

              Nodal Index  |      Displacement (R, Z)
                 3823      |      (-1.275545e-07, 1.462577e-07, -9.356499e-06, 5.673583e-07)
                 3824      |      (-2.102219e-07, 9.848340e-08, -9.210766e-06, 4.498290e-07)
                 3825      |      (-2.661348e-07, 4.742857e-08, -9.091872e-06, 2.548703e-07)
                 3826      |      (-2.635231e-07, 6.503871e-11, -9.041847e-06, -2.402991e-09)
                 3827      |      (2.632853e-07, 2.632853e-07, -9.944144e-06, 6.220040e-11)
                 3828      |      (2.632513e-07, 2.632683e-07, -9.944119e-06, 5.628167e-09)
                 3829      |      (2.632187e-07, 2.632519e-07, -9.944043e-06, 1.123607e-08)
                 3830      |      (2.631210e-07, 2.632244e-07, -9.943918e-06, 1.684422e-08)
                 3831      |      (2.630227e-07, 2.631861e-07, -9.943741e-06, 2.245577e-08)
                 3832      |      (2.628593e-07, 2.631372e-07, -9.943514e-06, 2.806200e-08)
                 3833      |      (2.626947e-07, 2.630772e-07, -9.943236e-06, 3.366738e-08)
                 3834      |      (2.624670e-07, 2.630063e-07, -9.942908e-06, 3.926719e-08)
                 3835      |      (2.622384e-07, 2.629246e-07, -9.942530e-06, 4.486281e-08)
                 3836      |      (2.619444e-07, 2.628320e-07, -9.942101e-06, 5.045206e-08)
                 3837      |      (2.616507e-07, 2.627286e-07, -9.941622e-06, 5.603750e-08)
                 3838      |      (2.612917e-07, 2.626143e-07, -9.941094e-06, 6.161165e-08)
                 3839      |      (2.609319e-07, 2.624891e-07, -9.940514e-06, 6.718163e-08)
                 3840      |      (2.605093e-07, 2.623530e-07, -9.939885e-06, 7.274071e-08)
                 3841      |      (2.600858e-07, 2.622063e-07, -9.939206e-06, 7.829274e-08)
                 3842      |      (2.595976e-07, 2.620486e-07, -9.938477e-06, 8.383245e-08)
                 3843      |      (2.591097e-07, 2.618801e-07, -9.937698e-06, 8.936584e-08)
                 3844      |      (2.585571e-07, 2.617010e-07, -9.936870e-06, 9.488208e-08)
                 3845      |      (2.580039e-07, 2.615109e-07, -9.935991e-06, 1.003914e-07)
                 3846      |      (2.573885e-07, 2.613101e-07, -9.935064e-06, 1.058844e-07)
                 3847      |      (2.567723e-07, 2.610987e-07, -9.934087e-06, 1.113677e-07)
                 3848      |      (2.560924e-07, 2.608764e-07, -9.933061e-06, 1.168328e-07)
                 3849      |      (2.554128e-07, 2.606435e-07, -9.931985e-06, 1.222890e-07)
                 3850      |      (2.546694e-07, 2.604000e-07, -9.930862e-06, 1.277223e-07)
                 3851      |      (2.539256e-07, 2.601457e-07, -9.929688e-06, 1.331455e-07)
                 3852      |      (2.531207e-07, 2.598807e-07, -9.928467e-06, 1.385473e-07)
                 3853      |      (2.523149e-07, 2.596054e-07, -9.927197e-06, 1.439353e-07)
                 3854      |      (2.514467e-07, 2.593192e-07, -9.925878e-06, 1.492995e-07)
                 3855      |      (2.505786e-07, 2.590225e-07, -9.924511e-06, 1.546481e-07)
                 3856      |      (2.496480e-07, 2.587154e-07, -9.923097e-06, 1.599682e-07)
                 3857      |      (2.487463e-07, 2.583982e-07, -9.921634e-06, 1.653306e-07)
                 3858      |      (2.459873e-07, 2.574937e-07, -9.917480e-06, 1.794112e-07)
                 3859      |      (2.432032e-07, 2.565158e-07, -9.912983e-06, 1.934336e-07)
                 3860      |      (2.393745e-07, 2.552661e-07, -9.907258e-06, 2.096346e-07)
                 3861      |      (2.355436e-07, 2.539161e-07, -9.901070e-06, 2.256882e-07)
                 3862      |      (2.302968e-07, 2.521932e-07, -9.893206e-06, 2.440881e-07)
                 3863      |      (2.250463e-07, 2.503342e-07, -9.884723e-06, 2.622475e-07)
                 3864      |      (2.178950e-07, 2.479657e-07, -9.873970e-06, 2.828248e-07)
                 3865      |      (2.107366e-07, 2.454147e-07, -9.862404e-06, 3.030024e-07)
                 3866      |      (2.010658e-07, 2.421720e-07, -9.847792e-06, 3.254776e-07)
                 3867      |      (1.913805e-07, 2.386891e-07, -9.832142e-06, 3.473009e-07)
                 3868      |      (1.784433e-07, 2.342754e-07, -9.812461e-06, 3.709702e-07)
                 3869      |      (1.654811e-07, 2.295523e-07, -9.791508e-06, 3.935965e-07)
                 3870      |      (1.484406e-07, 2.235946e-07, -9.765338e-06, 4.170747e-07)
                 3871      |      (1.313571e-07, 2.172510e-07, -9.737702e-06, 4.389192e-07)
                 3872      |      (1.094113e-07, 2.092997e-07, -9.703519e-06, 4.598022e-07)
                 3873      |      (8.739080e-08, 2.008958e-07, -9.667857e-06, 4.781893e-07)
                 3874      |      (6.004735e-08, 1.904554e-07, -9.624360e-06, 4.926407e-07)
                 3875      |      (3.258082e-08, 1.795339e-07, -9.579772e-06, 5.034190e-07)
                 3876      |      (1.787046e-10, 1.661377e-07, -9.526513e-06, 5.058377e-07)
                 3877      |      (-3.241093e-08, 1.523311e-07, -9.473347e-06, 5.031324e-07)
                 3878      |      (-6.783675e-08, 1.357045e-07, -9.411865e-06, 4.862030e-07)
                 3879      |      (-1.035082e-07, 1.189372e-07, -9.353020e-06, 4.627005e-07)
                 3880      |      (-1.370569e-07, 9.928743e-08, -9.288531e-06, 4.185226e-07)
                 3881      |      (-1.708374e-07, 8.010713e-08, -9.231185e-06, 3.670916e-07)
                 3882      |      (-1.936336e-07, 5.855553e-08, -9.174535e-06, 2.904991e-07)
                 3883      |      (-2.164409e-07, 3.858450e-08, -9.131692e-06, 2.082020e-07)
                 3884      |      (-2.159400e-07, 1.765843e-08, -9.100093e-06, 1.034389e-07)
                 3885      |      (-2.144631e-07, 4.792498e-11, -9.089796e-06, -6.780491e-10)
                 3886      |      (2.047607e-07, 2.047607e-07, -9.839327e-06, -1.992369e-11)
                 3887      |      (2.047078e-07, 2.047338e-07, -9.839243e-06, 9.833432e-09)
                 3888      |      (2.045558e-07, 2.046828e-07, -9.838993e-06, 1.966781e-08)
                 3889      |      (2.043022e-07, 2.045982e-07, -9.838575e-06, 2.948907e-08)
                 3890      |      (2.039467e-07, 2.044798e-07, -9.837991e-06, 3.929502e-08)
                 3891      |      (2.034902e-07, 2.043275e-07, -9.837240e-06, 4.908272e-08)
                 3892      |      (2.029331e-07, 2.041415e-07, -9.836323e-06, 5.884479e-08)
                 3893      |      (2.022748e-07, 2.039219e-07, -9.835240e-06, 6.857696e-08)
                 3894      |      (2.015167e-07, 2.036686e-07, -9.833992e-06, 7.827627e-08)
                 3895      |      (2.006589e-07, 2.033818e-07, -9.832580e-06, 8.793541e-08)
                 3896      |      (1.997013e-07, 2.030617e-07, -9.831004e-06, 9.754993e-08)
                 3897      |      (1.986454e-07, 2.027081e-07, -9.829265e-06, 1.071172e-07)
                 3898      |      (1.974914e-07, 2.023215e-07, -9.827364e-06, 1.166302e-07)
                 3899      |      (1.962393e-07, 2.019019e-07, -9.825302e-06, 1.260848e-07)
                 3900      |      (1.948909e-07, 2.014491e-07, -9.823080e-06, 1.354804e-07)
                 3901      |      (1.934738e-07, 2.009643e-07, -9.820699e-06, 1.447972e-07)
                 3902      |      (1.891661e-07, 1.995024e-07, -9.813540e-06, 1.694495e-07)
                 3903      |      (1.832174e-07, 1.974834e-07, -9.803681e-06, 1.977104e-07)
                 3904      |      (1.750647e-07, 1.947013e-07, -9.790152e-06, 2.297560e-07)
                 3905      |      (1.639501e-07, 1.908802e-07, -9.771680e-06, 2.654897e-07)
                 3906      |      (1.489139e-07, 1.856559e-07, -9.746631e-06, 3.043477e-07)
                 3907      |      (1.287910e-07, 1.785579e-07, -9.712994e-06, 3.449850e-07)
                 3908      |      (1.022717e-07, 1.690004e-07, -9.668448e-06, 3.848119e-07)
                 3909      |      (6.809248e-08, 1.562911e-07, -9.610612e-06, 4.193863e-07)
                 3910      |      (2.546543e-08, 1.396877e-07, -9.537652e-06, 4.417123e-07)
                 3911      |      (-2.510725e-08, 1.185388e-07, -9.449472e-06, 4.417085e-07)
                 3912      |      (-8.047044e-08, 9.256815e-08, -9.349725e-06, 4.064849e-07)
                 3913      |      (-1.329401e-07, 6.235883e-08, -9.248676e-06, 3.227138e-07)
                 3914      |      (-1.685306e-07, 3.004120e-08, -9.166085e-06, 1.831457e-07)
                 3915      |      (-1.669859e-07, 3.735550e-11, -9.131331e-06, -2.057042e-09)
                 3916      |      (1.445508e-07, 1.445508e-07, -9.735207e-06, 8.831627e-11)
                 3917      |      (1.445289e-07, 1.445398e-07, -9.735189e-06, 4.391218e-09)
                 3918      |      (1.445101e-07, 1.445293e-07, -9.735139e-06, 8.752779e-09)
                 3919      |      (1.444572e-07, 1.445143e-07, -9.735056e-06, 1.311533e-08)
                 3920      |      (1.444025e-07, 1.444931e-07, -9.734940e-06, 1.748325e-08)
                 3921      |      (1.443136e-07, 1.444662e-07, -9.734790e-06, 2.184667e-08)
                 3922      |      (1.442266e-07, 1.444333e-07, -9.734609e-06, 2.620979e-08)
                 3923      |      (1.440988e-07, 1.443947e-07, -9.734393e-06, 3.056981e-08)
                 3924      |      (1.439727e-07, 1.443497e-07, -9.734145e-06, 3.492495e-08)
                 3925      |      (1.438122e-07, 1.442991e-07, -9.733863e-06, 3.927712e-08)
                 3926      |      (1.436505e-07, 1.442422e-07, -9.733550e-06, 4.362531e-08)
                 3927      |      (1.434544e-07, 1.441796e-07, -9.733202e-06, 4.796517e-08)
                 3928      |      (1.432604e-07, 1.441109e-07, -9.732823e-06, 5.230080e-08)
                 3929      |      (1.430257e-07, 1.440366e-07, -9.732409e-06, 5.663031e-08)
                 3930      |      (1.427928e-07, 1.439559e-07, -9.731964e-06, 6.095167e-08)
                 3931      |      (1.425260e-07, 1.438696e-07, -9.731485e-06, 6.526627e-08)
                 3932      |      (1.422578e-07, 1.437771e-07, -9.730975e-06, 6.957409e-08)
                 3933      |      (1.419557e-07, 1.436790e-07, -9.730431e-06, 7.386988e-08)
                 3934      |      (1.416556e-07, 1.435748e-07, -9.729855e-06, 7.815829e-08)
                 3935      |      (1.413154e-07, 1.434649e-07, -9.729246e-06, 8.243760e-08)
                 3936      |      (1.409770e-07, 1.433489e-07, -9.728606e-06, 8.670562e-08)
                 3937      |      (1.406051e-07, 1.432272e-07, -9.727932e-06, 9.096315e-08)
                 3938      |      (1.402320e-07, 1.430994e-07, -9.727227e-06, 9.521106e-08)
                 3939      |      (1.398255e-07, 1.429661e-07, -9.726489e-06, 9.944326e-08)
                 3940      |      (1.394210e-07, 1.428266e-07, -9.725720e-06, 1.036646e-07)
                 3941      |      (1.389772e-07, 1.426816e-07, -9.724918e-06, 1.078738e-07)
                 3942      |      (1.385351e-07, 1.425305e-07, -9.724086e-06, 1.120676e-07)
                 3943      |      (1.380602e-07, 1.423739e-07, -9.723220e-06, 1.162471e-07)
                 3944      |      (1.375840e-07, 1.422112e-07, -9.722325e-06, 1.204110e-07)
                 3945      |      (1.370751e-07, 1.420430e-07, -9.721397e-06, 1.245556e-07)
                 3946      |      (1.365963e-07, 1.418693e-07, -9.720438e-06, 1.287478e-07)
                 3947      |      (1.350674e-07, 1.413749e-07, -9.717706e-06, 1.397076e-07)
                 3948      |      (1.335502e-07, 1.408379e-07, -9.714761e-06, 1.506197e-07)
                 3949      |      (1.314430e-07, 1.401547e-07, -9.710997e-06, 1.632662e-07)
                 3950      |      (1.293543e-07, 1.394133e-07, -9.706944e-06, 1.757522e-07)
                 3951      |      (1.264675e-07, 1.384713e-07, -9.701773e-06, 1.901326e-07)
                 3952      |      (1.236048e-07, 1.374504e-07, -9.696217e-06, 2.042472e-07)
                 3953      |      (1.196694e-07, 1.361553e-07, -9.689146e-06, 2.203593e-07)
                 3954      |      (1.157656e-07, 1.347544e-07, -9.681568e-06, 2.360266e-07)
                 3955      |      (1.104431e-07, 1.329810e-07, -9.671958e-06, 2.536743e-07)
                 3956      |      (1.051590e-07, 1.310682e-07, -9.661701e-06, 2.705933e-07)
                 3957      |      (9.803821e-08, 1.286540e-07, -9.648756e-06, 2.892578e-07)
                 3958      |      (9.096251e-08, 1.260598e-07, -9.635016e-06, 3.067564e-07)
                 3959      |      (8.158236e-08, 1.228002e-07, -9.617801e-06, 3.253984e-07)
                 3960      |      (7.225086e-08, 1.193156e-07, -9.599668e-06, 3.422171e-07)
                 3961      |      (6.016884e-08, 1.149639e-07, -9.577178e-06, 3.590132e-07)
                 3962      |      (4.812835e-08, 1.103467e-07, -9.553757e-06, 3.730329e-07)
                 3963      |      (3.307378e-08, 1.046303e-07, -9.525133e-06, 3.850397e-07)
                 3964      |      (1.803449e-08, 9.862886e-08, -9.495816e-06, 3.929826e-07)
                 3965      |      (1.960570e-10, 9.128987e-08, -9.460762e-06, 3.958505e-07)
                 3966      |      (-1.768446e-08, 8.370169e-08, -9.425753e-06, 3.930922e-07)
                 3967      |      (-3.717977e-08, 7.458597e-08, -9.385277e-06, 3.810531e-07)
                 3968      |      (-5.680891e-08, 6.536921e-08, -9.346455e-06, 3.618695e-07)
                 3969      |      (-7.523567e-08, 5.458588e-08, -9.304006e-06, 3.285342e-07)
                 3970      |      (-9.390991e-08, 4.404377e-08, -9.266099e-06, 2.874163e-07)
                 3971      |      (-1.063837e-07, 3.220168e-08, -9.228776e-06, 2.283243e-07)
                 3972      |      (-1.191515e-07, 2.122715e-08, -9.200331e-06, 1.632201e-07)
                 3973      |      (-1.187513e-07, 9.705589e-09, -9.179591e-06, 8.121372e-08)
                 3974      |      (-1.179466e-07, 3.470699e-11, -9.172654e-06, -6.215690e-10)
                 3975      |      (7.807255e-08, 7.807255e-08, -9.615896e-06, -6.692143e-11)
                 3976      |      (7.805577e-08, 7.806521e-08, -9.615848e-06, 9.110676e-09)
                 3977      |      (7.799762e-08, 7.804552e-08, -9.615709e-06, 1.823599e-08)
                 3978      |      (7.789731e-08, 7.801319e-08, -9.615476e-06, 2.734442e-08)
                 3979      |      (7.776556e-08, 7.796798e-08, -9.615150e-06, 3.643777e-08)
                 3980      |      (7.759190e-08, 7.791001e-08, -9.614732e-06, 4.551557e-08)
                 3981      |      (7.737613e-08, 7.783918e-08, -9.614221e-06, 5.456879e-08)
                 3982      |      (7.712920e-08, 7.775553e-08, -9.613618e-06, 6.359381e-08)
                 3983      |      (7.684067e-08, 7.765912e-08, -9.612923e-06, 7.259042e-08)
                 3984      |      (7.651052e-08, 7.754995e-08, -9.612136e-06, 8.154953e-08)
                 3985      |      (7.614963e-08, 7.742806e-08, -9.611259e-06, 9.046680e-08)
                 3986      |      (7.574771e-08, 7.729350e-08, -9.610290e-06, 9.934290e-08)
                 3987      |      (7.530489e-08, 7.714632e-08, -9.609231e-06, 1.081691e-07)
                 3988      |      (7.483199e-08, 7.698657e-08, -9.608083e-06, 1.169408e-07)
                 3989      |      (7.431918e-08, 7.681428e-08, -9.606845e-06, 1.256607e-07)
                 3990      |      (7.376204e-08, 7.662958e-08, -9.605520e-06, 1.342708e-07)
                 3991      |      (7.212780e-08, 7.607251e-08, -9.601534e-06, 1.571542e-07)
                 3992      |      (6.986043e-08, 7.530344e-08, -9.596043e-06, 1.833740e-07)
                 3993      |      (6.675122e-08, 7.424370e-08, -9.588506e-06, 2.131121e-07)
                 3994      |      (6.251277e-08, 7.278811e-08, -9.578214e-06, 2.462818e-07)
                 3995      |      (5.677941e-08, 7.079786e-08, -9.564254e-06, 2.823667e-07)
                 3996      |      (4.910668e-08, 6.809361e-08, -9.545502e-06, 3.201278e-07)
                 3997      |      (3.899500e-08, 6.445197e-08, -9.520657e-06, 3.571711e-07)
                 3998      |      (2.596420e-08, 5.960875e-08, -9.488383e-06, 3.893815e-07)
